sequence_id,frame_no,0,Smoke,Exhaust,Spray or rain,Reflection,Vegetation,Ground,Road,Lane Line Marking,Stop Line Marking,Other Road Marking,Sidewalk,Driveway,Car,Pickup Truck,Medium-sized Truck,Semi-truck,Towed Object,Motorcycle,Other Vehicle - Construction Vehicle,Other Vehicle - Uncommon,Other Vehicle - Pedicab,Emergency Vehicle,Bus,Personal Mobility Device,Motorized Scooter,Bicycle,Train,Tram / Subway,Pedestrian,Pedestrian with Object,Animals - Bird,Animals - Other,Pylons,Road Barriers,Signs,Cones,Construction Signs,Temporary Construction Barriers,Rolling Containers,Building,Other Static Object
112,2,0.0,0.0,0.0,0.0,596,52530,5654.0,43022,1171.0,345.0,260.0,8810,31.0,16283,1166.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,19718,8444
112,3,0.0,0.0,0.0,0.0,552,57031,5664.0,44918,1014.0,352.0,305.0,8993,29.0,15515,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18473,8168
112,4,0.0,0.0,0.0,0.0,535,56626,5722.0,45439,1027.0,266.0,310.0,9014,16.0,15529,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17175,7612
112,5,0.0,0.0,0.0,0.0,553,54330,5495.0,45054,1107.0,240.0,277.0,9041,10.0,17678,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15998,8224
112,6,0.0,0.0,0.0,0.0,588,56962,5450.0,43612,1284.0,214.0,282.0,8551,11.0,17453,1394.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,14426,8702
112,7,0.0,0.0,0.0,0.0,610,56541,5590.0,42651,1190.0,286.0,197.0,8600,12.0,19028,1389.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,13763,9071
112,8,0.0,0.0,0.0,0.0,661,55052,5633.0,43399,888.0,302.0,99.0,8924,16.0,18210,1333.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13196,8734
112,9,0.0,0.0,0.0,0.0,701,50918,5749.0,43100,931.0,247.0,110.0,9192,12.0,18478,1180.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,13973,8760
112,10,0.0,0.0,0.0,0.0,695,50350,5913.0,44207,935.0,265.0,110.0,9113,21.0,19356,731.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,26.0,14712,8854
112,11,0.0,0.0,0.0,0.0,687,48647,5810.0,44093,1086.0,282.0,133.0,9114,23.0,20313,1067.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,15449,8662
112,12,0.0,0.0,0.0,0.0,664,47421,6010.0,43045,1041.0,279.0,116.0,9252,16.0,20601,1478.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,27.0,14847,9118
112,13,0.0,0.0,0.0,0.0,665,47753,6122.0,42698,882.0,270.0,131.0,9469,13.0,20033,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,15377,9538
112,14,0.0,0.0,0.0,0.0,707,46395,6187.0,42995,942.0,210.0,175.0,9634,4.0,20197,1481.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,16700,8477
112,15,0.0,0.0,0.0,0.0,671,45843,6520.0,43719,1055.0,182.0,180.0,9555,0.0,19461,1468.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,17096,8516
112,16,0.0,0.0,0.0,0.0,608,44176,7028.0,44017,1202.0,169.0,207.0,9644,0.0,19934,1392.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,29.0,16880,8672
112,17,0.0,0.0,0.0,0.0,591,43972,7652.0,44266,1021.0,141.0,219.0,9657,1.0,20396,1374.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,16710,8941
112,18,0.0,0.0,0.0,0.0,607,45201,7424.0,44236,949.0,137.0,212.0,9619,0.0,20151,1266.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,47.0,16716,8999
112,19,0.0,0.0,0.0,0.0,578,46928,7049.0,43920,932.0,126.0,264.0,9428,1.0,20179,1174.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,48.0,16684,9305
112,20,0.0,0.0,0.0,0.0,588,47513,6735.0,42916,1027.0,111.0,232.0,9294,1.0,20093,1110.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,51.0,16778,9414
112,21,0.0,0.0,0.0,0.0,549,48498,6310.0,42238,1113.0,110.0,169.0,9347,1.0,19727,1021.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0,16957,9956
112,22,0.0,0.0,0.0,0.0,587,48800,5859.0,43403,898.0,113.0,99.0,9610,2.0,19315,915.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,58.0,17281,10367
112,23,0.0,0.0,0.0,0.0,584,47762,5917.0,44763,783.0,83.0,124.0,9931,11.0,18892,816.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,61.0,18527,10167
112,24,0.0,0.0,0.0,0.0,589,47019,6158.0,44703,755.0,88.0,99.0,9845,30.0,18819,686.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,55.0,19338,8951
112,25,0.0,0.0,0.0,0.0,559,46148,6162.0,44815,911.0,104.0,126.0,9577,36.0,18784,682.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,55.0,19506,9172
112,26,0.0,0.0,0.0,0.0,588,45452,5853.0,44857,728.0,103.0,145.0,9224,47.0,18738,716.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,61.0,19708,9595
112,27,0.0,0.0,0.0,0.0,573,44975,5760.0,45630,695.0,86.0,141.0,8857,47.0,18978,691.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,18.0,20111,9595
112,28,0.0,0.0,0.0,0.0,575,42455,6638.0,45582,775.0,85.0,139.0,8522,38.0,18867,711.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,20551,9672
112,29,0.0,0.0,0.0,0.0,577,42918,6632.0,44438,918.0,64.0,155.0,8741,29.0,18685,657.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3373.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,68.0,20112,10129
112,30,0.0,0.0,0.0,0.0,584,43385,6403.0,44095,984.0,62.0,185.0,9432,38.0,18098,627.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,63.0,20202,10264
112,31,0.0,0.0,0.0,0.0,593,45637,6586.0,45035,927.0,65.0,210.0,9275,25.0,18266,678.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,73.0,20301,10559
112,32,0.0,0.0,0.0,0.0,594,44515,6883.0,45801,896.0,63.0,225.0,9200,18.0,17880,711.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,81.0,19849,10563
112,33,0.0,0.0,0.0,0.0,614,44446,7317.0,46409,966.0,64.0,261.0,9278,25.0,17407,697.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,95.0,19542,10720
112,34,0.0,0.0,0.0,0.0,646,44483,7644.0,46884,992.0,51.0,273.0,9153,19.0,17193,675.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,46.0,19228,11142
112,35,0.0,0.0,0.0,0.0,636,44562,7816.0,47088,1141.0,52.0,301.0,9023,10.0,17331,676.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,19270,12181
112,36,0.0,0.0,0.0,0.0,585,42397,8043.0,47567,1115.0,47.0,327.0,8487,11.0,16806,673.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,19577,13254
112,37,0.0,0.0,0.0,0.0,625,41525,8088.0,47933,1178.0,55.0,353.0,8340,23.0,16190,730.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,19817,13214
112,38,0.0,0.0,0.0,0.0,610,42401,8316.0,48566,1255.0,34.0,390.0,7866,32.0,15851,802.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,15.0,19886,13571
112,39,0.0,0.0,0.0,0.0,610,40481,9302.0,50293,1330.0,41.0,456.0,7479,38.0,15517,785.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,19760,13123
112,40,0.0,0.0,0.0,0.0,621,39009,9215.0,52621,1235.0,32.0,451.0,6813,42.0,15213,706.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,36.0,19504,13729
112,41,0.0,0.0,0.0,0.0,589,38590,9282.0,54544,1298.0,14.0,391.0,5590,40.0,15619,750.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,35.0,19374,13499
112,42,0.0,0.0,0.0,0.0,586,39397,8885.0,56597,1287.0,10.0,222.0,4730,49.0,15611,586.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,19221,13758
112,43,0.0,0.0,0.0,0.0,602,38336,9051.0,56526,1337.0,18.0,281.0,4796,34.0,15596,400.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,19210,14095
112,44,0.0,0.0,0.0,0.0,599,39243,8968.0,55947,1280.0,26.0,355.0,5143,40.0,15614,480.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,49.0,18442,15178
112,45,0.0,0.0,0.0,0.0,581,39749,8847.0,55429,1176.0,25.0,354.0,5566,51.0,15635,712.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,122.0,17571,16424
112,46,0.0,0.0,0.0,0.0,602,41483,9392.0,53866,1173.0,25.0,335.0,6319,53.0,15369,686.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,161.0,17163,17674
112,47,0.0,0.0,0.0,0.0,569,42820,9943.0,52108,1198.0,16.0,325.0,7092,40.0,15043,785.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,160.0,16619,16401
112,48,0.0,0.0,0.0,0.0,587,43938,10557.0,50220,1274.0,10.0,266.0,8373,39.0,14731,789.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,165.0,17000,15555
112,49,0.0,0.0,0.0,0.0,597,44978,10897.0,49441,1145.0,5.0,250.0,9632,32.0,14198,849.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,167.0,17818,13708
112,50,0.0,0.0,0.0,0.0,594,46893,10794.0,49394,1178.0,20.0,274.0,9689,18.0,13986,878.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,164.0,18708,12475
112,51,0.0,0.0,0.0,0.0,608,45034,10747.0,49720,1231.0,1.0,341.0,9712,17.0,13310,909.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,165.0,19107,12458
112,52,0.0,0.0,0.0,0.0,574,43765,11359.0,50285,1265.0,8.0,361.0,9873,20.0,13056,962.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,74.0,19583,12153
112,53,0.0,0.0,0.0,0.0,575,42863,10922.0,51142,1263.0,17.0,479.0,10104,41.0,12570,961.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,59.0,20125,12495
112,54,0.0,0.0,0.0,0.0,574,43934,10893.0,51614,1154.0,2.0,514.0,10025,53.0,12599,955.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,20526,12447
112,55,0.0,0.0,0.0,0.0,542,41933,11927.0,50434,1227.0,12.0,580.0,9493,81.0,12850,945.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,29.0,19739,13344
112,56,0.0,0.0,0.0,0.0,556,41615,12871.0,49629,1167.0,6.0,629.0,9040,108.0,13058,400.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,34.0,19316,13556
112,57,0.0,0.0,0.0,0.0,571,42977,12463.0,49331,1239.0,4.0,644.0,9094,117.0,12607,590.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,18994,13535
112,58,0.0,0.0,0.0,0.0,562,45706,11919.0,50633,1214.0,5.0,545.0,9447,136.0,12447,552.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,18749,13229
112,59,0.0,0.0,0.0,0.0,546,46913,11602.0,51569,1203.0,4.0,395.0,9892,145.0,12357,597.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,16.0,17621,12539
112,60,0.0,0.0,0.0,0.0,582,46539,11261.0,52423,1251.0,6.0,402.0,9817,169.0,12819,611.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,43.0,16976,12070
112,61,0.0,0.0,0.0,0.0,647,45270,10868.0,51949,1228.0,1.0,445.0,9516,118.0,12936,664.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,53.0,16390,11836
112,62,0.0,0.0,0.0,0.0,633,47842,10323.0,51319,1256.0,4.0,460.0,9168,80.0,12219,665.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,67.0,17354,11876
112,63,0.0,0.0,0.0,0.0,633,47905,9858.0,51411,1163.0,2.0,470.0,9119,51.0,12074,603.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,75.0,19408,11054
112,64,0.0,0.0,0.0,0.0,641,46555,9900.0,52335,1082.0,1.0,437.0,9369,24.0,11358,601.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,10.0,21452,9970
112,65,0.0,0.0,0.0,0.0,620,45755,9819.0,52899,1147.0,2.0,425.0,9543,24.0,9869,539.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,21365,11469
112,66,0.0,0.0,0.0,0.0,607,45294,9595.0,52916,1179.0,1.0,436.0,9763,83.0,9951,469.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,17.0,21189,12790
112,67,0.0,0.0,0.0,0.0,657,43214,9069.0,53191,1249.0,0.0,465.0,9669,159.0,10145,371.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,108.0,20665,13598
112,68,0.0,0.0,0.0,0.0,668,44060,8579.0,53220,1249.0,0.0,434.0,9632,174.0,10235,519.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,90.0,20462,13340
112,69,0.0,0.0,0.0,0.0,701,47222,8648.0,52895,1208.0,0.0,455.0,9566,197.0,10401,503.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,79.0,20438,13044
112,70,0.0,0.0,0.0,0.0,676,46565,8853.0,52125,1212.0,0.0,420.0,9564,223.0,10036,472.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,15.0,19991,13466
112,71,0.0,0.0,0.0,0.0,624,45910,8845.0,51566,1290.0,0.0,298.0,9527,243.0,10243,361.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,48.0,20412,13930
112,72,0.0,0.0,0.0,0.0,560,44421,9106.0,51162,1183.0,0.0,325.0,9347,274.0,10548,470.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,37.0,21401,14003
112,73,0.0,0.0,0.0,0.0,567,43196,8983.0,51075,1140.0,0.0,474.0,8755,265.0,10780,436.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,34.0,23487,14068
112,74,0.0,0.0,0.0,0.0,579,41723,8594.0,51426,1257.0,0.0,497.0,8351,222.0,10741,454.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,35.0,23565,14316
112,75,0.0,0.0,0.0,0.0,582,40429,8245.0,51979,1343.0,0.0,545.0,8243,107.0,10819,338.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,24.0,24881,14440
112,76,0.0,0.0,0.0,0.0,565,39487,8392.0,52634,1414.0,2.0,561.0,8190,36.0,10918,415.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,26178,13826
112,77,0.0,0.0,0.0,0.0,592,38742,8633.0,53807,1351.0,0.0,658.0,7976,106.0,10688,414.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,28101,13633
112,78,0.0,0.0,0.0,0.0,577,37477,8154.0,54968,1246.0,0.0,687.0,7580,289.0,10861,403.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,27862,13431
112,79,0.0,0.0,0.0,0.0,690,36931,7903.0,54546,1169.0,0.0,666.0,7594,528.0,10712,420.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,35.0,28450,13661
113,0,0.0,0.0,0.0,0.0,680,32943,5800.0,51944,1026.0,19.0,128.0,2772,0.0,24256,4430.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0,0.0,3.0,24716,13634
113,1,0.0,0.0,0.0,0.0,661,32210,5796.0,52522,982.0,34.0,119.0,2753,0.0,24940,3850.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,3.0,25197,13117
113,2,0.0,0.0,0.0,0.0,661,31569,5910.0,51655,895.0,39.0,125.0,2670,0.0,26292,3548.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,5.0,25830,13306
113,3,0.0,0.0,0.0,0.0,651,31054,6036.0,49999,862.0,40.0,119.0,2900,0.0,25979,3149.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,2.0,26953,13897
